FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-28,4000001,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 15,11.03,11.03,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL Prot.Comercial SEC 10 TDA 5381 IVA REDUCIDO,-284.72,-284.72,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL Prot.Comercial SEC 11 TDA 5381 IVA GENERAL,-49.83,-49.83,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 11 TDA 5381 IVA SUPERRE,-7.08,-7.08,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5381 IVA REDUCID,-402.22,-402.22,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5381 IVA GENERAL,-324.42,-324.42,H,5161,1,2025,214
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5381 IVA 2%,-61.58,-61.58,H,5161,1,2025,214
2025-01-30,4000001,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 1,-579.35,-579.35,H,5161,1,2025,214
2025-01-30,4000001,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-579.32,-579.32,H,5161,1,2025,214
2025-01-30,4000001,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 15,-579.33,-579.33,H,5161,1,2025,214
2025-01-30,4000001,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-579.35,-579.35,H,5161,1,2025,214
2025-01-30,4000001,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-579.35,-579.35,H,5161,1,2025,214
2025-01-31,4000001,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-231.3,-231.3,H,5161,1,2025,214
2025-01-31,4000001,CANON LOGISTICO 01/2025 TDA 5381,3116.21,3116.21,H,5161,1,2025,214
2025-01-31,4000001,CANON CLUB CARREFOUR 01/2025 TDA 5381,181.5,181.5,H,5161,1,2025,214
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000972",19.3,19.3,H,5161,1,2025,214
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000973",12140.82,12140.82,H,5161,1,2025,214
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000974",-8.62,-8.62,H,5161,1,2025,214
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000622",10963.9,10963.9,H,5161,1,2025,214
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000623",-6.13,-6.13,H,5161,1,2025,214
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003233",4295.49,4295.49,H,5161,1,2025,214
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003234",11448.11,11448.11,H,5161,1,2025,214
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003235",-2.15,-2.15,H,5161,1,2025,214
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003236",-8.62,-8.62,H,5161,1,2025,214
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004029",4571.99,4571.99,H,5161,1,2025,214
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004030",12537.68,12537.68,H,5161,1,2025,214
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004031",-720.17,-720.17,H,5161,1,2025,214
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005829",7283.11,7283.11,H,5161,1,2025,214
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005830",11518.85,11518.85,H,5161,1,2025,214
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005831",-1.18,-1.18,H,5161,1,2025,214
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005832",-10.16,-10.16,H,5161,1,2025,214
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009514",2758.94,2758.94,H,5161,1,2025,214
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009515",16021.07,16021.07,H,5161,1,2025,214
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009516",-6.19,-6.19,H,5161,1,2025,214
2025-01-03,4000001,CC CARREFOUR  S. FRA:  0103000032,-4770.0,-4770.12,H,5161,1,2025,214
2025-01-28,4000002,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 22,35.16,35.16,H,5161,1,2025,214
2025-01-29,4000002,RAPPEL OTROS FORMATO SEC 22 TDA 5381 IVA SUPERREDU,-6.66,-6.66,H,5161,1,2025,214
2025-01-30,4000002,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 2,-39.03,-39.03,H,5161,1,2025,214
2025-01-30,4000002,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-39.03,-39.03,H,5161,1,2025,214
2025-01-30,4000002,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 22,-39.03,-39.03,H,5161,1,2025,214
2025-01-30,4000002,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-39.03,-39.03,H,5161,1,2025,214
2025-01-30,4000002,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-39.03,-39.03,H,5161,1,2025,214
2025-01-31,4000002,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-16.85,-16.85,H,5161,1,2025,214
2025-01-10,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000467",798.2,798.2,H,5161,1,2025,214
2025-01-05,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000317",804.74,804.74,H,5161,1,2025,214
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001499",1311.13,1311.13,H,5161,1,2025,214
2025-01-20,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001842",1167.03,1167.03,H,5161,1,2025,214
2025-01-25,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002783",509.56,509.56,H,5161,1,2025,214
2025-01-25,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002784",553.24,553.24,H,5161,1,2025,214
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004430",542.4,542.4,H,5161,1,2025,214
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004431",1053.53,1053.53,H,5161,1,2025,214
2025-01-31,4000004,CANON DE ENSEÑA VARIABLE 01/2025 TDA 5381,3267.3,3267.3,H,5161,1,2025,214
2025-01-02,4101100,Tarjeta Regalo (multisociedad)                    02/01/2025,8.73,8.73,D,5161,1,2025,214
2025-01-03,4101100,Tarjeta Regalo (multisociedad)                    03/01/2025,92.06,92.06,D,5161,1,2025,214
2025-01-05,4101100,Tarjeta Regalo (multisociedad)                    05/01/2025,4.58,4.58,D,5161,1,2025,214
2025-01-07,4101100,Tarjeta Regalo (multisociedad)                    07/01/2025,61.31,61.31,D,5161,1,2025,214
2025-01-08,4101100,Tarjeta Regalo (multisociedad)                    08/01/2025,63.41,63.41,D,5161,1,2025,214
2025-01-09,4101100,Tarjeta Regalo (multisociedad)                    09/01/2025,48.4,48.4,D,5161,1,2025,214
2025-01-10,4101100,Tarjeta Regalo (multisociedad)                    10/01/2025,44.9,44.9,D,5161,1,2025,214
2025-01-11,4101100,Tarjeta Regalo (multisociedad)                    11/01/2025,29.1,29.1,D,5161,1,2025,214
