FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250003718,-6.87,-6.87,D,5469,1,2025,329
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250003719,-0.98,-0.98,D,5469,1,2025,329
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0965N250001718,13.99,13.99,D,5469,1,2025,329
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0965N250001719,12.24,12.24,D,5469,1,2025,329
2025-01-31,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250009991,-1.78,-1.78,D,5469,1,2025,329
2025-01-31,4720000,CC CARREFOUR S.FRA.: IVAFU0965N250004649,20.95,20.95,D,5469,1,2025,329
2025-01-31,4770000,SUPERBERMEO 2022 SLU VENTA MES 1,7940.34,7940.34,H,5469,1,2025,329
2025-01-22,4770000,C.COMERCIALES CARREFEOUR 0709300157,8.0,7.96,H,5469,1,2025,329
2025-01-31,4850001,SUPERBERMEO 2022 SLU VENTA MES 1,80717.75,80717.75,D,5469,1,2025,329
2025-01-02,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 02/01/2025,2031.08,2031.08,H,5469,1,2025,329
2025-01-03,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 03/01/2025,2556.24,2556.24,H,5469,1,2025,329
2025-01-04,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 04/01/2025,2299.08,2299.08,H,5469,1,2025,329
2025-01-05,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 05/01/2025,7562.88,7562.88,H,5469,1,2025,329
2025-01-06,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 06/01/2025,5655.2,5655.2,H,5469,1,2025,329
2025-01-07,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 07/01/2025,1867.11,1867.11,H,5469,1,2025,329
2025-01-08,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 08/01/2025,1623.36,1623.36,H,5469,1,2025,329
2025-01-09,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 09/01/2025,1347.21,1347.21,H,5469,1,2025,329
2025-01-10,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 10/01/2025,2104.0,2104.0,H,5469,1,2025,329
2025-01-11,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 11/01/2025,2276.32,2276.32,H,5469,1,2025,329
2025-01-12,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 12/01/2025,6367.99,6367.99,H,5469,1,2025,329
2025-01-13,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 13/01/2025,1965.79,1965.79,H,5469,1,2025,329
2025-01-14,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 14/01/2025,1831.18,1831.18,H,5469,1,2025,329
2025-01-15,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 15/01/2025,1756.94,1756.94,H,5469,1,2025,329
2025-01-16,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 16/01/2025,1553.8,1553.8,H,5469,1,2025,329
2025-01-17,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 17/01/2025,1962.84,1962.84,H,5469,1,2025,329
2025-01-18,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 18/01/2025,2187.63,2187.63,H,5469,1,2025,329
2025-01-19,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 19/01/2025,6839.36,6839.36,H,5469,1,2025,329
2025-01-20,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 20/01/2025,1797.09,1797.09,H,5469,1,2025,329
2025-01-21,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 21/01/2025,1554.68,1554.68,H,5469,1,2025,329
2025-01-22,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 22/01/2025,1514.47,1514.47,H,5469,1,2025,329
2025-01-23,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 23/01/2025,1821.06,1821.06,H,5469,1,2025,329
2025-01-24,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 24/01/2025,2152.58,2152.58,H,5469,1,2025,329
2025-01-25,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 25/01/2025,2354.2,2354.2,H,5469,1,2025,329
2025-01-26,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 26/01/2025,6390.61,6390.61,H,5469,1,2025,329
2025-01-27,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 27/01/2025,1813.96,1813.96,H,5469,1,2025,329
2025-01-28,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 28/01/2025,1602.98,1602.98,H,5469,1,2025,329
2025-01-29,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 29/01/2025,1849.54,1849.54,H,5469,1,2025,329
2025-01-30,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 30/01/2025,1805.43,1805.43,H,5469,1,2025,329
2025-01-31,4850001,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 31/01/2025,2273.14,2273.14,H,5469,1,2025,329
2025-01-31,4850002,SUPERBERMEO 2022 SLU VENTA MES 1,38.63,38.63,H,5469,1,2025,329
2025-01-02,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 02/01/2025,1.29,1.29,D,5469,1,2025,329
2025-01-03,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 03/01/2025,2.0,2.0,D,5469,1,2025,329
2025-01-09,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 09/01/2025,8.49,8.49,D,5469,1,2025,329
2025-01-15,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 15/01/2025,4.55,4.55,D,5469,1,2025,329
2025-01-19,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 19/01/2025,3.68,3.68,D,5469,1,2025,329
2025-01-21,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 21/01/2025,2.2,2.2,D,5469,1,2025,329
2025-01-22,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 22/01/2025,1.09,1.09,D,5469,1,2025,329
2025-01-24,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 24/01/2025,7.3,7.3,D,5469,1,2025,329
2025-01-30,4850002,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 30/01/2025,8.03,8.03,D,5469,1,2025,329
2025-01-02,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 02/01/2025,2029.79,2029.79,D,5469,1,2025,329
2025-01-03,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 03/01/2025,2554.24,2554.24,D,5469,1,2025,329
2025-01-04,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 04/01/2025,2299.08,2299.08,D,5469,1,2025,329
2025-01-05,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 05/01/2025,7562.88,7562.88,D,5469,1,2025,329
2025-01-06,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 06/01/2025,5655.2,5655.2,D,5469,1,2025,329
2025-01-07,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 07/01/2025,1867.11,1867.11,D,5469,1,2025,329
2025-01-08,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 08/01/2025,1623.36,1623.36,D,5469,1,2025,329
2025-01-09,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 09/01/2025,1338.72,1338.72,D,5469,1,2025,329
2025-01-10,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 10/01/2025,2104.0,2104.0,D,5469,1,2025,329
2025-01-11,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 11/01/2025,2276.32,2276.32,D,5469,1,2025,329
2025-01-12,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 12/01/2025,6367.99,6367.99,D,5469,1,2025,329
2025-01-13,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 13/01/2025,1965.79,1965.79,D,5469,1,2025,329
2025-01-14,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 14/01/2025,1831.18,1831.18,D,5469,1,2025,329
2025-01-15,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 15/01/2025,1752.39,1752.39,D,5469,1,2025,329
2025-01-16,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 16/01/2025,1553.8,1553.8,D,5469,1,2025,329
2025-01-17,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 17/01/2025,1962.84,1962.84,D,5469,1,2025,329
2025-01-18,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 18/01/2025,2187.63,2187.63,D,5469,1,2025,329
2025-01-19,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 19/01/2025,6835.68,6835.68,D,5469,1,2025,329
2025-01-20,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 20/01/2025,1797.09,1797.09,D,5469,1,2025,329
2025-01-21,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 21/01/2025,1552.48,1552.48,D,5469,1,2025,329
2025-01-22,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 22/01/2025,1513.38,1513.38,D,5469,1,2025,329
2025-01-23,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 23/01/2025,1821.06,1821.06,D,5469,1,2025,329
2025-01-24,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 24/01/2025,2145.28,2145.28,D,5469,1,2025,329
2025-01-25,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 25/01/2025,2354.2,2354.2,D,5469,1,2025,329
2025-01-26,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 26/01/2025,6390.61,6390.61,D,5469,1,2025,329
2025-01-27,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 27/01/2025,1813.96,1813.96,D,5469,1,2025,329
2025-01-28,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 28/01/2025,1602.98,1602.98,D,5469,1,2025,329
2025-01-29,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 29/01/2025,1849.54,1849.54,D,5469,1,2025,329
2025-01-30,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 30/01/2025,1797.4,1797.4,D,5469,1,2025,329
2025-01-31,5700200,ASIENTO VENTA DIA SUPERBERMEO 2022 SLU 31/01/2025,2273.14,2273.14,D,5469,1,2025,329
2025-01-02,5700200,Venta dia 02/01/2025SUPERBERMEO 2022 SLU,2029.79,2029.79,H,5469,1,2025,329
2025-01-03,5700200,Venta dia 03/01/2025SUPERBERMEO 2022 SLU,2554.24,2554.24,H,5469,1,2025,329
2025-01-04,5700200,Venta dia 04/01/2025SUPERBERMEO 2022 SLU,2299.08,2299.08,H,5469,1,2025,329
2025-01-05,5700200,Venta dia 05/01/2025SUPERBERMEO 2022 SLU,7562.88,7562.88,H,5469,1,2025,329
2025-01-06,5700200,Venta dia 06/01/2025SUPERBERMEO 2022 SLU,5655.2,5655.2,H,5469,1,2025,329
2025-01-07,5700200,Venta dia 07/01/2025SUPERBERMEO 2022 SLU,1867.11,1867.11,H,5469,1,2025,329
2025-01-08,5700200,Venta dia 08/01/2025SUPERBERMEO 2022 SLU,1623.36,1623.36,H,5469,1,2025,329
2025-01-09,5700200,Venta dia 09/01/2025SUPERBERMEO 2022 SLU,1338.72,1338.72,H,5469,1,2025,329
2025-01-10,5700200,Venta dia 10/01/2025SUPERBERMEO 2022 SLU,2104.0,2104.0,H,5469,1,2025,329
2025-01-11,5700200,Venta dia 11/01/2025SUPERBERMEO 2022 SLU,2276.32,2276.32,H,5469,1,2025,329
2025-01-12,5700200,Venta dia 12/01/2025SUPERBERMEO 2022 SLU,6367.99,6367.99,H,5469,1,2025,329
2025-01-13,5700200,Venta dia 13/01/2025SUPERBERMEO 2022 SLU,1965.79,1965.79,H,5469,1,2025,329
2025-01-14,5700200,Venta dia 14/01/2025SUPERBERMEO 2022 SLU,1831.18,1831.18,H,5469,1,2025,329
2025-01-15,5700200,Venta dia 15/01/2025SUPERBERMEO 2022 SLU,1752.39,1752.39,H,5469,1,2025,329
2025-01-16,5700200,Venta dia 16/01/2025SUPERBERMEO 2022 SLU,1553.8,1553.8,H,5469,1,2025,329
2025-01-17,5700200,Venta dia 17/01/2025SUPERBERMEO 2022 SLU,1962.84,1962.84,H,5469,1,2025,329
2025-01-18,5700200,Venta dia 18/01/2025SUPERBERMEO 2022 SLU,2187.63,2187.63,H,5469,1,2025,329
2025-01-19,5700200,Venta dia 19/01/2025SUPERBERMEO 2022 SLU,6835.68,6835.68,H,5469,1,2025,329
2025-01-20,5700200,Venta dia 20/01/2025SUPERBERMEO 2022 SLU,1797.09,1797.09,H,5469,1,2025,329
2025-01-21,5700200,Venta dia 21/01/2025SUPERBERMEO 2022 SLU,1552.48,1552.48,H,5469,1,2025,329
2025-01-22,5700200,Venta dia 22/01/2025SUPERBERMEO 2022 SLU,1513.38,1513.38,H,5469,1,2025,329
2025-01-23,5700200,Venta dia 23/01/2025SUPERBERMEO 2022 SLU,1821.06,1821.06,H,5469,1,2025,329
2025-01-25,5700200,Venta dia 25/01/2025SUPERBERMEO 2022 SLU,2354.2,2354.2,H,5469,1,2025,329
2025-01-26,5700200,Venta dia 26/01/2025SUPERBERMEO 2022 SLU,6390.61,6390.61,H,5469,1,2025,329
2025-01-27,5700200,Venta dia 27/01/2025SUPERBERMEO 2022 SLU,1813.96,1813.96,H,5469,1,2025,329
2025-01-28,5700200,Venta dia 28/01/2025SUPERBERMEO 2022 SLU,1602.98,1602.98,H,5469,1,2025,329
2025-01-29,5700200,Venta dia 29/01/2025SUPERBERMEO 2022 SLU,1849.54,1849.54,H,5469,1,2025,329
2025-01-30,5700200,Venta dia 30/01/2025SUPERBERMEO 2022 SLU,1797.4,1797.4,H,5469,1,2025,329
2025-01-31,5700200,Venta dia 31/01/2025SUPERBERMEO 2022 SLU,2273.14,2273.14,H,5469,1,2025,329
2025-01-02,5790570,Venta/Anticipo de Clientes                              02/0,1211.56,1211.56,D,5469,1,2025,329
2025-01-03,5790570,Venta/Anticipo de Clientes                              03/0,1343.25,1343.25,D,5469,1,2025,329
2025-01-04,5790570,Venta/Anticipo de Clientes                              04/0,1374.18,1374.18,D,5469,1,2025,329
2025-01-05,5790570,Venta/Anticipo de Clientes                              05/0,3823.5,3823.5,D,5469,1,2025,329
2025-01-06,5790570,Venta/Anticipo de Clientes                              06/0,2915.48,2915.48,D,5469,1,2025,329
2025-01-07,5790570,Venta/Anticipo de Clientes                              07/0,1020.89,1020.89,D,5469,1,2025,329
2025-01-08,5790570,Venta/Anticipo de Clientes                              08/0,911.52,911.52,D,5469,1,2025,329
2025-01-09,5790570,Venta/Anticipo de Clientes                              09/0,698.97,698.97,D,5469,1,2025,329
2025-01-10,5790570,Venta/Anticipo de Clientes                              10/0,1114.52,1114.52,D,5469,1,2025,329
2025-01-11,5790570,Venta/Anticipo de Clientes                              11/0,1242.98,1242.98,D,5469,1,2025,329
2025-01-12,5790570,Venta/Anticipo de Clientes                              12/0,3181.6,3181.6,D,5469,1,2025,329
2025-01-13,5790570,Venta/Anticipo de Clientes                              13/0,1039.53,1039.53,D,5469,1,2025,329
2025-01-14,5790570,Venta/Anticipo de Clientes                              14/0,861.14,861.14,D,5469,1,2025,329
2025-01-15,5790570,Venta/Anticipo de Clientes                              15/0,911.23,911.23,D,5469,1,2025,329
2025-01-16,5790570,Venta/Anticipo de Clientes                              16/0,677.78,677.78,D,5469,1,2025,329
2025-01-17,5790570,Venta/Anticipo de Clientes                              17/0,1092.92,1092.92,D,5469,1,2025,329
2025-01-18,5790570,Venta/Anticipo de Clientes                              18/0,1276.16,1276.16,D,5469,1,2025,329
2025-01-19,5790570,Venta/Anticipo de Clientes                              19/0,3478.17,3478.17,D,5469,1,2025,329
2025-01-20,5790570,Venta/Anticipo de Clientes                              20/0,900.88,900.88,D,5469,1,2025,329
2025-01-21,5790570,Venta/Anticipo de Clientes                              21/0,758.71,758.71,D,5469,1,2025,329
2025-01-22,5790570,Venta/Anticipo de Clientes                              22/0,904.22,904.22,D,5469,1,2025,329
2025-01-23,5790570,Venta/Anticipo de Clientes                              23/0,985.9,985.9,D,5469,1,2025,329
2025-01-25,5790570,Venta/Anticipo de Clientes                              25/0,1287.67,1287.67,D,5469,1,2025,329
2025-01-26,5790570,Venta/Anticipo de Clientes                              26/0,3238.37,3238.37,D,5469,1,2025,329
2025-01-27,5790570,Venta/Anticipo de Clientes                              27/0,1088.94,1088.94,D,5469,1,2025,329
2025-01-28,5790570,Venta/Anticipo de Clientes                              28/0,917.11,917.11,D,5469,1,2025,329
2025-01-29,5790570,Venta/Anticipo de Clientes                              29/0,1067.71,1067.71,D,5469,1,2025,329
2025-01-30,5790570,Venta/Anticipo de Clientes                              30/0,824.38,824.38,D,5469,1,2025,329
2025-01-31,5790570,Venta/Anticipo de Clientes                              31/0,1181.7,1181.7,D,5469,1,2025,329
2025-01-02,5790572,Tarjetas02/01/2025SUPERBERMEO 2022 SLU,814.77,814.77,D,5469,1,2025,329
2025-01-03,5790572,Tarjetas03/01/2025SUPERBERMEO 2022 SLU,1212.99,1212.99,D,5469,1,2025,329
2025-01-04,5790572,Tarjetas04/01/2025SUPERBERMEO 2022 SLU,900.4,900.4,D,5469,1,2025,329
2025-01-05,5790572,Tarjetas05/01/2025SUPERBERMEO 2022 SLU,3736.67,3736.67,D,5469,1,2025,329
2025-01-06,5790572,Tarjetas06/01/2025SUPERBERMEO 2022 SLU,2739.38,2739.38,D,5469,1,2025,329
