FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006255",139.08,139.08,D,5443,1,2025,269
2025-01-31,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009964",56.25,56.25,D,5443,1,2025,269
2025-01-31,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",50.0,50.0,D,5443,1,2025,269
2025-01-10,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",179.85,179.85,D,5443,1,2025,269
2025-01-05,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000794",170.3,170.3,D,5443,1,2025,269
2025-01-15,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003692",47.31,47.31,D,5443,1,2025,269
2025-01-15,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003693",35.1,35.1,D,5443,1,2025,269
2025-01-20,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",14.61,14.61,D,5443,1,2025,269
2025-01-20,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004147",139.13,139.13,D,5443,1,2025,269
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006254",103.54,103.54,D,5443,1,2025,269
2025-01-31,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",64.33,64.33,D,5443,1,2025,269
2025-01-10,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",10.63,10.63,D,5443,1,2025,269
2025-01-05,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000794",12.37,12.37,D,5443,1,2025,269
2025-01-25,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002986",286.15,286.15,D,5443,1,2025,269
2025-01-25,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002987",94.42,94.42,D,5443,1,2025,269
2025-01-10,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000496",197.56,197.56,D,5443,1,2025,269
2025-01-05,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000388",332.15,332.15,D,5443,1,2025,269
2025-01-15,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001706",56.89,56.89,D,5443,1,2025,269
2025-01-15,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001707",171.08,171.08,D,5443,1,2025,269
2025-01-20,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001882",113.29,113.29,D,5443,1,2025,269
2025-01-20,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001883",101.33,101.33,D,5443,1,2025,269
2025-01-31,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004636",179.39,179.39,D,5443,1,2025,269
2025-01-31,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004637",270.37,270.37,D,5443,1,2025,269
2025-01-25,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006254",33.22,33.22,D,5443,1,2025,269
2025-01-31,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009964",27.7,27.7,D,5443,1,2025,269
2025-01-10,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",161.22,161.22,D,5443,1,2025,269
2025-01-20,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",57.48,57.48,D,5443,1,2025,269
2025-01-31,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",47.77,47.77,D,5443,1,2025,269
2025-01-25,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006254",71.52,71.52,D,5443,1,2025,269
2025-01-25,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006255",34.46,34.46,D,5443,1,2025,269
2025-01-10,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",50.81,50.81,D,5443,1,2025,269
2025-01-15,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003692",96.92,96.92,D,5443,1,2025,269
2025-01-20,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",36.04,36.04,D,5443,1,2025,269
2025-01-20,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004147",11.49,11.49,D,5443,1,2025,269
2025-01-31,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",145.32,145.32,D,5443,1,2025,269
2025-01-25,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006255",18.97,18.97,D,5443,1,2025,269
2025-01-10,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",54.47,54.47,D,5443,1,2025,269
2025-01-05,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000794",73.56,73.56,D,5443,1,2025,269
2025-01-15,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003693",8.23,8.23,D,5443,1,2025,269
2025-01-20,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",16.58,16.58,D,5443,1,2025,269
2025-01-20,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004147",16.46,16.46,D,5443,1,2025,269
2025-01-31,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",19.24,19.24,D,5443,1,2025,269
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006254",27.04,27.04,D,5443,1,2025,269
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006255",11.45,11.45,D,5443,1,2025,269
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006255",188.97,188.97,D,5443,1,2025,269
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009964",59.26,59.26,D,5443,1,2025,269
2025-01-10,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001071",7.2,7.2,D,5443,1,2025,269
2025-01-05,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000794",56.4,56.4,D,5443,1,2025,269
2025-01-05,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000794",40.81,40.81,D,5443,1,2025,269
2025-01-15,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003692",63.25,63.25,D,5443,1,2025,269
2025-01-15,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003692",6.88,6.88,D,5443,1,2025,269
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",12.29,12.29,D,5443,1,2025,269
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004146",16.4,16.4,D,5443,1,2025,269
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004147",15.48,15.48,D,5443,1,2025,269
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004147",25.49,25.49,D,5443,1,2025,269
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",25.91,25.91,D,5443,1,2025,269
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009965",66.77,66.77,D,5443,1,2025,269
2025-01-25,6080015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006256",-37429.56,-37429.56,D,5443,1,2025,269
2025-01-05,6080015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000795",-2.08,-2.08,D,5443,1,2025,269
2025-01-31,6080015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009966",-117.28,-117.28,D,5443,1,2025,269
2025-01-01,6590002,Diferencia Arqueo/Cajer@01/01/2025UNIGROUP ALIMENTACION SL,0.51,0.51,D,5443,1,2025,269
2025-01-02,6590002,Diferencia Arqueo/Cajer@02/01/2025UNIGROUP ALIMENTACION SL,1.2,1.2,D,5443,1,2025,269
2025-01-03,6590002,Diferencia Arqueo/Cajer@03/01/2025UNIGROUP ALIMENTACION SL,-2.35,-2.35,D,5443,1,2025,269
2025-01-04,6590002,Diferencia Arqueo/Cajer@04/01/2025UNIGROUP ALIMENTACION SL,0.94,0.94,D,5443,1,2025,269
2025-01-05,6590002,Diferencia Arqueo/Cajer@05/01/2025UNIGROUP ALIMENTACION SL,0.45,0.45,D,5443,1,2025,269
2025-01-07,6590002,Diferencia Arqueo/Cajer@07/01/2025UNIGROUP ALIMENTACION SL,0.57,0.57,D,5443,1,2025,269
2025-01-08,6590002,Diferencia Arqueo/Cajer@08/01/2025UNIGROUP ALIMENTACION SL,-0.68,-0.68,D,5443,1,2025,269
2025-01-09,6590002,Diferencia Arqueo/Cajer@09/01/2025UNIGROUP ALIMENTACION SL,3.68,3.68,D,5443,1,2025,269
2025-01-11,6590002,Diferencia Arqueo/Cajer@11/01/2025UNIGROUP ALIMENTACION SL,0.26,0.26,D,5443,1,2025,269
2025-01-12,6590002,Diferencia Arqueo/Cajer@12/01/2025UNIGROUP ALIMENTACION SL,0.15,0.15,D,5443,1,2025,269
2025-01-13,6590002,Diferencia Arqueo/Cajer@13/01/2025UNIGROUP ALIMENTACION SL,0.93,0.93,D,5443,1,2025,269
2025-01-14,6590002,Diferencia Arqueo/Cajer@14/01/2025UNIGROUP ALIMENTACION SL,0.21,0.21,D,5443,1,2025,269
2025-01-15,6590002,Diferencia Arqueo/Cajer@15/01/2025UNIGROUP ALIMENTACION SL,0.24,0.24,D,5443,1,2025,269
2025-01-16,6590002,Diferencia Arqueo/Cajer@16/01/2025UNIGROUP ALIMENTACION SL,0.45,0.45,D,5443,1,2025,269
2025-01-17,6590002,Diferencia Arqueo/Cajer@17/01/2025UNIGROUP ALIMENTACION SL,1.53,1.53,D,5443,1,2025,269
2025-01-18,6590002,Diferencia Arqueo/Cajer@18/01/2025UNIGROUP ALIMENTACION SL,0.3,0.3,D,5443,1,2025,269
2025-01-19,6590002,Diferencia Arqueo/Cajer@19/01/2025UNIGROUP ALIMENTACION SL,-0.02,-0.02,D,5443,1,2025,269
2025-01-20,6590002,Diferencia Arqueo/Cajer@20/01/2025UNIGROUP ALIMENTACION SL,0.82,0.82,D,5443,1,2025,269
2025-01-21,6590002,Diferencia Arqueo/Cajer@21/01/2025UNIGROUP ALIMENTACION SL,0.57,0.57,D,5443,1,2025,269
2025-01-22,6590002,Diferencia Arqueo/Cajer@22/01/2025UNIGROUP ALIMENTACION SL,-0.49,-0.49,D,5443,1,2025,269
2025-01-23,6590002,Diferencia Arqueo/Cajer@23/01/2025UNIGROUP ALIMENTACION SL,-2.02,-2.02,D,5443,1,2025,269
2025-01-24,6590002,Diferencia Arqueo/Cajer@24/01/2025UNIGROUP ALIMENTACION SL,1.28,1.28,D,5443,1,2025,269
2025-01-25,6590002,Diferencia Arqueo/Cajer@25/01/2025UNIGROUP ALIMENTACION SL,0.58,0.58,D,5443,1,2025,269
2025-01-26,6590002,Diferencia Arqueo/Cajer@26/01/2025UNIGROUP ALIMENTACION SL,0.88,0.88,D,5443,1,2025,269
2025-01-27,6590002,Diferencia Arqueo/Cajer@27/01/2025UNIGROUP ALIMENTACION SL,-0.02,-0.02,D,5443,1,2025,269
2025-01-28,6590002,Diferencia Arqueo/Cajer@28/01/2025UNIGROUP ALIMENTACION SL,0.39,0.39,D,5443,1,2025,269
2025-01-29,6590002,Diferencia Arqueo/Cajer@29/01/2025UNIGROUP ALIMENTACION SL,1.36,1.36,D,5443,1,2025,269
2025-01-30,6590002,Diferencia Arqueo/Cajer@30/01/2025UNIGROUP ALIMENTACION SL,0.22,0.22,D,5443,1,2025,269
2025-01-31,6590002,Diferencia Arqueo/Cajer@31/01/2025UNIGROUP ALIMENTACION SL,1.46,1.46,D,5443,1,2025,269
2025-01-23,6620000,CENTROS COMERCIALES  S. FRA:  INT. ENERO,61.0,61.18,D,5443,1,2025,269
2025-01-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-02-28,6800000,AMORTIZACION TRASPASO,321.0,320.77,D,8888,1,2025,269
2025-03-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-04-30,6800000,AMORTIZACION TRASPASO,344.0,343.68,D,8888,1,2025,269
2025-05-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-06-30,6800000,AMORTIZACION TRASPASO,344.0,343.68,D,8888,1,2025,269
2025-07-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-08-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-09-30,6800000,AMORTIZACION TRASPASO,344.0,343.68,D,8888,1,2025,269
2025-10-31,6800000,AMORTIZACION TRASPASO,355.0,355.14,D,8888,1,2025,269
2025-11-30,6800000,AMORTIZACION TRASPASO,344.0,343.68,D,8888,1,2025,269
2025-12-31,6800000,AMORTIZACION TRASPASO,355.0,355.12,D,8888,1,2025,269
2025-01-31,7000010,UNIGROUP ALIMENTACION SL VENTA MES 1,7008.69,7008.69,H,5443,1,2025,269
2025-01-31,7000011,UNIGROUP ALIMENTACION SL VENTA MES 1,3046.37,3046.37,H,5443,1,2025,269
2025-01-31,7000014,UNIGROUP ALIMENTACION SL VENTA MES 1,9268.0,9268.38,H,5443,1,2025,269
2025-01-31,7000015,UNIGROUP ALIMENTACION SL VENTA MES 1,11166.86,11166.86,H,5443,1,2025,269
2025-01-31,7000020,UNIGROUP ALIMENTACION SL VENTA MES 1,1174.41,1174.41,H,5443,1,2025,269
2025-01-31,7000021,UNIGROUP ALIMENTACION SL VENTA MES 1,100.21,100.21,H,5443,1,2025,269
2025-01-31,7000022,UNIGROUP ALIMENTACION SL VENTA MES 1,1350.28,1350.28,H,5443,1,2025,269
2025-01-31,7000023,UNIGROUP ALIMENTACION SL VENTA MES 1,890.97,890.97,H,5443,1,2025,269
2025-01-31,7000024,UNIGROUP ALIMENTACION SL VENTA MES 1,854.74,854.74,H,5443,1,2025,269
2025-01-31,7000026,UNIGROUP ALIMENTACION SL VENTA MES 1,193.55,193.55,H,5443,1,2025,269
2025-01-31,7000030,UNIGROUP ALIMENTACION SL VENTA MES 1,60.93,60.93,H,5443,1,2025,269
2025-01-31,7000030,UNIGROUP ALIMENTACION SL VENTA MES 1,446.6,446.6,H,5443,1,2025,269
2025-01-31,7000030,UNIGROUP ALIMENTACION SL VENTA MES 1,1.89,1.89,H,5443,1,2025,269
2025-01-31,7000030,UNIGROUP ALIMENTACION SL VENTA MES 1,18.11,18.11,H,5443,1,2025,269
2025-01-31,7000030,UNIGROUP ALIMENTACION SL VENTA MES 1,434.05,434.05,H,5443,1,2025,269
2025-01-31,7000040,UNIGROUP ALIMENTACION SL VENTA MES 1,21.32,21.32,H,5443,1,2025,269
2025-01-31,7080010,UNIGROUP ALIMENTACION SL VENTA MES 1,23.52,23.52,D,5443,1,2025,269
2025-01-31,7080014,UNIGROUP ALIMENTACION SL VENTA MES 1,1.79,1.79,D,5443,1,2025,269
2025-01-31,7080015,UNIGROUP ALIMENTACION SL VENTA MES 1,19.9,19.9,D,5443,1,2025,269
2025-01-31,7080030,UNIGROUP ALIMENTACION SL VENTA MES 1,0.26,0.26,D,5443,1,2025,269
2025-01-31,7080030,UNIGROUP ALIMENTACION SL VENTA MES 1,2.17,2.17,D,5443,1,2025,269
