FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,4770000,SUPER GULMAH SLU VENTA MES 1,10867.52,10867.52,H,5054,1,2025,255
2025-01-31,4850001,SUPER GULMAH SLU VENTA MES 1,108372.84,108372.84,D,5054,1,2025,255
2025-01-31,4850002,SUPER GULMAH SLU VENTA MES 1,230.95,230.95,H,5054,1,2025,255
2025-01-10,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",1623.12,1623.12,D,5054,1,2025,255
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",2801.89,2801.89,D,5054,1,2025,255
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",2117.29,2117.29,D,5054,1,2025,255
2025-01-20,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",2602.33,2602.33,D,5054,1,2025,255
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",474.31,474.31,D,5054,1,2025,255
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",797.68,797.68,D,5054,1,2025,255
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",1225.56,1225.56,D,5054,1,2025,255
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",1388.8,1388.8,D,5054,1,2025,255
2025-01-10,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",550.46,550.46,D,5054,1,2025,255
2025-01-05,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",895.25,895.25,D,5054,1,2025,255
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",1187.19,1187.19,D,5054,1,2025,255
2025-01-20,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",878.7,878.7,D,5054,1,2025,255
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",220.03,220.03,D,5054,1,2025,255
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",299.16,299.16,D,5054,1,2025,255
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",694.38,694.38,D,5054,1,2025,255
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",445.2,445.2,D,5054,1,2025,255
2025-01-10,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",2128.19,2128.19,D,5054,1,2025,255
2025-01-05,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",2220.46,2220.46,D,5054,1,2025,255
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",2120.07,2120.07,D,5054,1,2025,255
2025-01-20,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",2904.12,2904.12,D,5054,1,2025,255
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",657.19,657.19,D,5054,1,2025,255
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",1214.04,1214.04,D,5054,1,2025,255
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",1588.35,1588.35,D,5054,1,2025,255
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",1569.88,1569.88,D,5054,1,2025,255
2025-01-10,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",2274.08,2274.08,D,5054,1,2025,255
2025-01-05,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",2395.6,2395.6,D,5054,1,2025,255
2025-01-15,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",2555.88,2555.88,D,5054,1,2025,255
2025-01-20,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",2982.86,2982.86,D,5054,1,2025,255
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",830.58,830.58,D,5054,1,2025,255
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",1118.95,1118.95,D,5054,1,2025,255
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",2026.81,2026.81,D,5054,1,2025,255
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",1068.29,1068.29,D,5054,1,2025,255
2025-01-10,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",293.64,293.64,D,5054,1,2025,255
2025-01-05,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",343.79,343.79,D,5054,1,2025,255
2025-01-15,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",523.94,523.94,D,5054,1,2025,255
2025-01-20,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",289.0,289.0,D,5054,1,2025,255
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",82.75,82.75,D,5054,1,2025,255
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",196.12,196.12,D,5054,1,2025,255
2025-01-31,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",298.17,298.17,D,5054,1,2025,255
2025-01-31,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",186.71,186.71,D,5054,1,2025,255
2025-01-10,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",97.62,97.62,D,5054,1,2025,255
2025-01-05,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",59.12,59.12,D,5054,1,2025,255
2025-01-15,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",118.86,118.86,D,5054,1,2025,255
2025-01-20,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",59.09,59.09,D,5054,1,2025,255
2025-01-25,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",90.3,90.3,D,5054,1,2025,255
2025-01-25,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",51.44,51.44,D,5054,1,2025,255
2025-01-31,6000021,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",36.19,36.19,D,5054,1,2025,255
2025-01-10,6000022,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",202.77,202.77,D,5054,1,2025,255
2025-01-10,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000459",842.3,842.3,D,5054,1,2025,255
2025-01-05,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000285",773.07,773.07,D,5054,1,2025,255
2025-01-15,6000022,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",220.76,220.76,D,5054,1,2025,255
2025-01-15,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001426",1050.2,1050.2,D,5054,1,2025,255
2025-01-20,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001833",772.73,772.73,D,5054,1,2025,255
2025-01-25,6000022,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",231.52,231.52,D,5054,1,2025,255
2025-01-25,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002695",474.82,474.82,D,5054,1,2025,255
2025-01-25,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002696",331.42,331.42,D,5054,1,2025,255
2025-01-31,6000022,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",239.48,239.48,D,5054,1,2025,255
2025-01-31,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004357",544.08,544.08,D,5054,1,2025,255
2025-01-31,6000022,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250004358",667.49,667.49,D,5054,1,2025,255
2025-01-10,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",20.42,20.42,D,5054,1,2025,255
2025-01-05,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",116.29,116.29,D,5054,1,2025,255
2025-01-15,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",40.87,40.87,D,5054,1,2025,255
2025-01-20,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",42.85,42.85,D,5054,1,2025,255
2025-01-25,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",34.27,34.27,D,5054,1,2025,255
2025-01-25,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",20.9,20.9,D,5054,1,2025,255
2025-01-31,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",81.2,81.2,D,5054,1,2025,255
2025-01-31,6000023,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",95.39,95.39,D,5054,1,2025,255
2025-01-10,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",428.83,428.83,D,5054,1,2025,255
2025-01-15,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",158.74,158.74,D,5054,1,2025,255
2025-01-20,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",154.02,154.02,D,5054,1,2025,255
2025-01-25,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",123.75,123.75,D,5054,1,2025,255
2025-01-25,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",120.94,120.94,D,5054,1,2025,255
2025-01-31,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",123.75,123.75,D,5054,1,2025,255
2025-01-31,6000024,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",67.17,67.17,D,5054,1,2025,255
2025-01-10,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",70.81,70.81,D,5054,1,2025,255
2025-01-05,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",69.1,69.1,D,5054,1,2025,255
2025-01-15,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",116.44,116.44,D,5054,1,2025,255
2025-01-20,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",99.4,99.4,D,5054,1,2025,255
2025-01-25,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",20.86,20.86,D,5054,1,2025,255
2025-01-25,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",71.14,71.14,D,5054,1,2025,255
2025-01-31,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",60.25,60.25,D,5054,1,2025,255
2025-01-31,6000026,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",31.27,31.27,D,5054,1,2025,255
2025-01-10,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",75.46,75.46,D,5054,1,2025,255
2025-01-10,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",88.64,88.64,D,5054,1,2025,255
2025-01-05,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",120.1,120.1,D,5054,1,2025,255
2025-01-05,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",31.78,31.78,D,5054,1,2025,255
2025-01-15,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",6.39,6.39,D,5054,1,2025,255
2025-01-15,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",116.73,116.73,D,5054,1,2025,255
2025-01-15,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003067",105.86,105.86,D,5054,1,2025,255
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",8.24,8.24,D,5054,1,2025,255
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",5.81,5.81,D,5054,1,2025,255
2025-01-20,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004004",28.2,28.2,D,5054,1,2025,255
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",12.29,12.29,D,5054,1,2025,255
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005674",27.08,27.08,D,5054,1,2025,255
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",41.6,41.6,D,5054,1,2025,255
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",51.97,51.97,D,5054,1,2025,255
2025-01-25,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005675",9.42,9.42,D,5054,1,2025,255
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009370",73.82,73.82,D,5054,1,2025,255
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",23.73,23.73,D,5054,1,2025,255
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",37.94,37.94,D,5054,1,2025,255
2025-01-31,6000030,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009371",3.14,3.14,D,5054,1,2025,255
2025-01-10,6000040,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000956",15.83,15.83,D,5054,1,2025,255
2025-01-05,6000040,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000563",15.81,15.81,D,5054,1,2025,255
2025-01-15,6000040,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003066",15.83,15.83,D,5054,1,2025,255
2025-01-20,6000040,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004003",7.98,7.98,D,5054,1,2025,255
