FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,4770000,BABA 786 2019 SL VENTA MES 1,6725.0,6724.74,H,4979,1,2025,246
2025-01-31,4850001,BABA 786 2019 SL VENTA MES 1,70633.0,70633.44,D,4979,1,2025,246
2025-01-31,4850002,BABA 786 2019 SL VENTA MES 1,23.0,23.23,H,4979,1,2025,246
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009294",140.0,140.42,D,4979,1,2025,246
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009295",1174.0,1173.94,D,4979,1,2025,246
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000539",45.0,45.45,D,4979,1,2025,246
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002988",1525.0,1524.58,D,4979,1,2025,246
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005610",1580.0,1580.06,D,4979,1,2025,246
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005611",1043.0,1043.08,D,4979,1,2025,246
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005612",797.0,797.31,D,4979,1,2025,246
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009294",120.0,119.82,D,4979,1,2025,246
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009295",438.0,438.4,D,4979,1,2025,246
2025-01-05,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000539",30.0,29.96,D,4979,1,2025,246
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002988",1691.0,1690.67,D,4979,1,2025,246
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005610",744.0,744.27,D,4979,1,2025,246
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005611",792.0,791.55,D,4979,1,2025,246
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005612",690.0,689.95,D,4979,1,2025,246
